Latitude,Longitude,area
36.79583333,54.0125,19900000
9.9625,-71.1625,834200000
39.57083333,-75.49583333,279700000
-5.579166667,146.2708333,186300000
22.02916667,72.17916667,119300000
-21.44583333,48.29583333,375700000
43.67083333,15.9375,121100000
9.079166667,98.3875,89900000
59.52083333,26.5375,497200000
26.2125,57.1875,153300000
-5.4875,145.9291667,162400000
23.0625,68.8125,391500000
4.8875,-6.204166667,126600000
26.3625,34.14583333,1809400000
41.47083333,19.50416667,18700000
43.6125,7.129166667,70200000
9.904166667,-13.65416667,77000000
-3.354166667,112.7041667,343800000
22.9875,-82.77083333,84600000
3.254166667,103.4375,56600000
9.245833333,-80.07916667,110200000
31.89583333,-9.479166667,45200000
16.39583333,42.7625,34600000
30.62083333,-9.804166667,45100000
52.4625,5.045833333,38700000
-10.0375,123.7625,33000000
43.47083333,51.3125,164500000
24.4125,-111.5541667,1633500000
-41.2875,-73.84583333,1438600000
-6.7875,155.7958333,100600000
-8.570833333,125.4541667,25500000
25.37916667,65.3125,153500000
15.40416667,80.15416667,89400000
-32.30416667,-52.2625,174300000
10.62916667,-66.5125,26200000
13.42916667,121.0291667,69300000
15.95416667,95.24583333,25600000
23.0375,-82.6375,69600000
44.47916667,34.15416667,39200000
16.1375,39.22916667,127900000
-3.1625,-79.90416667,32600000
14.02083333,48.34583333,251400000
-43.25416667,-64.97916667,300000000
1.604166667,127.5541667,61800000
15.87083333,95.5875,28100000
39.5625,26.84583333,78700000
-8.3875,-78.89583333,39900000
25.64583333,58.00416667,162500000
38.85416667,22.5375,1575300000
45.6375,48.6375,664200000
54.42916667,10.17083333,33000000
10.24583333,125.6291667,44800000
-4.145833333,121.6208333,147300000
55.00416667,-3.579166667,1237500000
59.77916667,28.8375,646500000
38.9625,-76.57916667,74100000
7.545833333,122.8291667,26400000
-10.07083333,-36.04583333,170000000
10.9375,124.4291667,43000000
24.02916667,67.49583333,30600000
33.4875,-7.9125,21500000
32.27916667,-9.245833333,31200000
-34.0625,24.20416667,137400000
3.7375,8.670833333,80500000
8.120833333,-76.94583333,478600000
49.17916667,-123.1958333,111700000
21.95416667,89.5875,45400000
14.62083333,49.30416667,96300000
32.3125,20.24583333,100200000
10.87083333,99.44583333,41300000
35.19583333,-3.445833333,31600000
45.32083333,35.65416667,200800000
27.8625,-97.52083333,43697000000
15.9875,94.27916667,43700000
-36.9375,174.7875,39800000
40.3625,-73.97083333,63500000
38.69583333,-9.254166667,48900000
-5.5375,151.8625,125600000
19.72083333,40.79583333,147100000
7.654166667,122.4875,26400000
36.9875,28.25416667,126300000
-16.70416667,179.1875,27100000
19.97916667,72.72083333,51600000
9.120833333,123.6375,28800000
-8.095833333,118.0041667,70500000
8.845833333,-13.1625,68700000
-8.429166667,121.1208333,134200000
-16.17916667,11.79583333,1582800000
23.7875,38.4625,887400000
8.1875,-76.9625,574500000
40.9875,27.57916667,64100000
44.50416667,38.12916667,195700000
-2.7875,122.1291667,240100000
54.32916667,19.22916667,240800000
12.67083333,101.6625,25100000
-1.245833333,109.5958333,90100000
24.17083333,37.97916667,908000000
-3.320833333,39.97083333,135400000
-16.6625,179.8291667,53500000
19.10416667,-104.3375,239200000
10.4125,44.9625,169000000
-8.554166667,122.5041667,30600000
46.2125,53.27083333,5413700000
36.72083333,51.15416667,20000000
30.9875,-113.0875,2666700000
-6.679166667,-80.0625,110000000
10.27083333,79.80416667,128400000
10.5375,45.17916667,192500000
18.2625,-76.72916667,48900000
-5.4875,151.9791667,112800000
12.0125,-15.85416667,83100000
-2.8375,-40.57916667,306100000
-15.4625,47.1625,720300000
59.27083333,24.0875,119200000
17.0125,-100.2791667,319200000
-8.7125,118.8291667,29700000
16.05416667,-95.37083333,279500000
32.27083333,20.1875,111200000
54.1625,8.820833333,256500000
-2.954166667,129.2125,175800000
-15.57916667,166.9791667,65400000
-3.7625,116.0541667,123400000
-2.270833333,106.2208333,81500000
14.84583333,49.92083333,213200000
22.30416667,89.62083333,27000000
11.84583333,121.8875,38700000
-2.329166667,106.2375,78100000
37.29583333,126.8125,56000000
16.2375,95.72083333,22300000
44.67916667,37.5625,56100000
-14.80416667,166.7291667,54800000
53.7125,7.8125,187200000
-25.25416667,-48.42083333,851900000
59.4125,27.59583333,229500000
40.59583333,28.9125,28700000
48.35416667,-122.4541667,8185600000
43.42916667,4.870833333,398000000
-2.720833333,106.6625,98600000
-5.545833333,150.6875,206800000
-7.004166667,-79.79583333,27300000
11.3375,99.5625,43800000
41.1125,-73.37083333,156900000
-3.170833333,108.0958333,126900000
-6.729166667,12.62916667,562100000
41.12916667,129.7125,30400000
36.87083333,10.60416667,19200000
-5.870833333,151.2625,135000000
-7.320833333,106.3875,37500000
-5.279166667,104.0041667,44500000
6.145833333,125.7041667,43500000
-36.52083333,-72.92916667,249500000
-1.3625,110.0708333,318500000
1.870833333,102.7375,36900000
41.6125,32.15416667,59700000
17.50416667,122.1958333,255600000
24.59583333,121.8625,24200000
9.9625,98.59583333,49900000
1.6625,101.6625,115000000
0.454166667,124.4208333,68700000
-3.3625,127.0708333,201400000
22.1375,-84.3625,348800000
-1.929166667,-80.72916667,113300000
-5.445833333,152.0458333,155600000
38.32083333,-0.5125,64600000
-1.045833333,-46.4875,353700000
-0.7375,-48.52083333,1379700000
-32.62916667,-71.42916667,293700000
22.7625,69.62916667,309800000
36.6625,136.6458333,278400000
-20.42083333,48.59583333,309100000
10.62083333,-66.64583333,25300000
-1.554166667,122.2708333,162200000
4.8625,48.17916667,115500000
-21.12916667,48.3875,306900000
-7.995833333,159.2958333,117300000
7.9625,100.3291667,23800000
27.85416667,-110.5208333,580800000
-38.44583333,-58.2375,732900000
44.87916667,33.6125,44400000
-2.754166667,132.8125,1638700000
27.5625,33.5625,1711000000
-1.5375,122.8458333,177700000
13.5875,42.19583333,580400000
16.5125,94.6625,29600000
36.7875,53.6875,22700000
38.7875,0.1875,267900000
7.9875,98.9625,31500000
-19.07916667,-39.72083333,313400000
36.72916667,34.50416667,50200000
1.595833333,110.5875,37800000
17.2625,42.3375,132000000
26.64583333,-82.07083333,151100000
-5.9625,147.3958333,128900000
-9.004166667,124.8375,39000000
53.6375,-6.2125,79500000
0.445833333,121.7625,87600000
30.25416667,49.2375,37800000
9.620833333,-75.57083333,94000000
-8.5625,160.7208333,145200000
32.95416667,35.07916667,54800000
-8.529166667,122.5208333,29700000
-10.17083333,148.6625,339900000
-3.8875,120.3458333,40300000
31.07083333,28.20416667,907300000
30.07916667,-84.27083333,391600000
4.1375,8.9875,24000000
32.07916667,-80.9125,637500000
38.0875,-122.4875,125000000
16.6875,-99.4875,322200000
-15.94583333,46.30416667,434800000
34.10416667,136.2291667,172700000
6.504166667,126.0958333,33300000
16.72916667,82.32083333,65800000
16.34583333,81.7125,29700000
-17.57916667,49.47916667,133400000
9.820833333,-13.62083333,73600000
41.6375,35.52916667,81600000
52.12916667,-9.7875,814900000
13.89583333,124.3625,48400000
16.3625,119.8291667,24700000
7.5625,-12.4125,154000000
16.12916667,94.4625,39600000
17.47083333,82.97916667,44200000
40.95416667,38.1125,46700000
51.9375,4.0875,29700000
41.80416667,32.54583333,58900000
-23.40416667,43.7125,88300000
38.55416667,26.57916667,45700000
4.704166667,48.09583333,115500000
-5.2625,145.7791667,157300000
38.19583333,26.49583333,41100000
34.7125,135.3125,36700000
31.62916667,19.9625,52600000
43.5125,39.8625,96400000
4.1375,100.7125,25700000
41.17083333,37.05416667,42700000
-3.1125,120.2625,65200000
30.1875,50.07916667,46700000
-2.654166667,116.2625,124400000
21.1875,37.09583333,1715800000
-0.2125,119.8125,91900000
8.520833333,123.1291667,22100000
-2.879166667,105.7875,76300000
6.2125,124.1875,52900000
4.729166667,8.645833333,22200000
28.54583333,48.42083333,184900000
16.35416667,94.62083333,28800000
16.3875,94.67083333,28800000
-3.070833333,126.8125,220300000
18.4875,-91.7875,2184700000
59.54583333,26.39583333,511500000
43.79583333,-70.14583333,426800000
19.22916667,93.80416667,26800000
37.84583333,53.82083333,1900100000
1.445833333,110.6708333,35200000
30.27083333,49.02083333,51900000
4.4375,98.22916667,50500000
14.0375,48.5375,239800000
-4.345833333,102.7875,106200000
22.35416667,89.6375,26200000
28.7625,51.0375,54900000
-18.1625,178.2541667,26100000
38.49583333,-77.30416667,81900000
-9.0375,143.2041667,1250800000
-4.370833333,151.5375,133600000
8.954166667,117.5625,109400000
-1.079166667,98.94583333,71300000
30.44583333,-88.10416667,133900000
1.804166667,109.7791667,115900000
40.75416667,49.5125,169100000
40.1375,128.4125,29500000
-0.879166667,119.8708333,73800000
36.3875,10.5625,52500000
34.8625,10.89583333,30300000
-15.4625,50.44583333,278900000
-3.1125,100.4625,174100000
7.4875,122.9708333,25500000
1.2625,125.0541667,40300000
53.69583333,-2.954166667,94200000
32.45416667,20.4375,647700000
12.5875,121.5208333,27700000
-14.55416667,40.7625,57400000
0.4375,121.0291667,109900000
-39.59583333,176.9458333,2502900000
14.84583333,50.09583333,205700000
45.6125,12.90416667,368200000
-1.220833333,109.6458333,85800000
-7.070833333,114.3458333,37500000
39.44583333,-0.329166667,21200000
1.6375,111.1541667,65200000
15.30416667,-16.82083333,48900000
22.75416667,69.67083333,264100000
-16.6625,179.6875,54300000
11.00416667,119.3625,118900000
45.40416667,36.07083333,163500000
44.74583333,34.54583333,60900000
54.3875,12.6875,338600000
51.57916667,-3.804166667,110300000
11.82083333,98.65416667,48700000
-3.004166667,120.2125,63500000
-11.57083333,40.42083333,360800000
15.8625,94.87916667,23100000
-4.954166667,151.6041667,116300000
13.5125,43.2625,45100000
7.4875,99.32916667,31500000
-10.24583333,120.3541667,146200000
49.0875,-122.8541667,132600000
12.52916667,124.4708333,29300000
1.029166667,97.39583333,30000000
6.495833333,-10.9125,54600000
14.00416667,124.1375,48300000
12.15416667,123.5875,31100000
13.37916667,43.25416667,44300000
1.570833333,-78.92083333,80700000
-8.8875,-78.67916667,40700000
44.07916667,12.55416667,532500000
45.32083333,14.45416667,125400000
33.5875,130.3125,101700000
10.67916667,124.3125,26200000
17.0375,97.1875,34500000
54.32083333,10.14583333,31100000
-9.829166667,-35.8875,135400000
20.72916667,-77.8875,227900000
-8.9375,124.9791667,66200000
-1.654166667,105.7625,79800000
-16.15416667,167.4958333,67600000
12.42916667,121.9958333,31900000
36.80416667,22.6875,1981300000
35.0625,24.75416667,579700000
57.6875,11.87083333,1652000000
11.44583333,125.4958333,39600000
22.97083333,-83.27083333,158200000
35.09583333,-2.679166667,54800000
24.0625,53.87083333,2237900000
-8.420833333,119.0208333,34000000
18.00416667,-66.77916667,84100000
-5.7375,134.7208333,223000000
-6.904166667,-79.89583333,32400000
37.54583333,49.24583333,18400000
44.6125,33.49583333,16500000
-9.6125,-35.6875,25400000
5.645833333,125.3041667,51300000
21.7125,88.3375,31100000
34.75416667,137.3208333,105200000
33.9375,134.6708333,870300000
27.9125,-82.6625,35700000
19.5375,40.92083333,102700000
11.19583333,48.22916667,267100000
43.4375,-3.745833333,307900000
-3.570833333,114.5708333,68600000
4.4875,113.9958333,23100000
8.120833333,100.3041667,25500000
54.9375,20.5875,60300000
-4.320833333,151.9791667,125000000
18.52083333,-73.4625,30100000
29.32083333,47.8625,104200000
47.29583333,-2.179166667,279100000
36.8125,34.74583333,52900000
28.9625,33.17083333,739300000
57.6625,-2.5125,1193200000
1.870833333,45.02083333,42900000
54.6625,-3.5625,687800000
29.7625,32.42083333,27600000
-15.5625,47.0375,796400000
25.44583333,66.10416667,127800000
35.22083333,-4.745833333,42100000
36.8375,15.10416667,400200000
0.7625,120.1791667,81600000
1.545833333,98.77083333,24000000
8.920833333,-13.14583333,80600000
-9.6375,160.6541667,169200000
54.0125,-6.3625,271400000
31.59583333,-113.8458333,1962200000
8.1125,77.3875,27200000
-1.395833333,120.8375,254100000
19.8625,-71.1125,49300000
19.5375,93.94583333,110900000
-15.92083333,-74.12083333,1338800000
-4.1875,152.6875,169600000
39.9125,-0.0125,4116400000
-5.5625,149.3375,261400000
0.570833333,120.0375,87600000
-15.84583333,-74.2625,1263900000
10.67083333,-63.2625,91100000
16.2875,119.9208333,23900000
-5.4125,122.6458333,143600000
22.4125,89.45416667,27000000
35.67916667,139.9875,35600000
14.67916667,40.9625,578700000
7.720833333,-81.2125,320700000
7.179166667,125.8791667,38300000
-3.120833333,128.2041667,157800000
-3.745833333,105.8708333,95100000
-1.720833333,98.94583333,76400000
38.54583333,48.87083333,92700000
-36.9125,-73.15416667,27500000
10.67916667,98.55416667,90300000
-0.6125,109.4791667,77300000
43.72083333,13.2125,373200000
7.679166667,99.24583333,34900000
10.5875,-83.52083333,128300000
5.729166667,-9.904166667,64900000
0.929166667,123.0291667,90100000
-0.845833333,-48.14583333,204300000
26.87083333,-13.49583333,878400000
-21.05416667,43.8625,1394800000
-38.1625,-57.6375,26300000
30.49583333,49.12916667,31100000
-2.2125,99.7375,63500000
34.02083333,131.1458333,224600000
-25.25416667,33.3375,90100000
-34.1125,22.12083333,184200000
38.7125,-77.07916667,24100000
1.6375,101.5958333,107300000
22.62083333,-105.6875,480800000
13.2375,-16.77916667,22600000
5.2625,96.2125,46200000
9.8625,126.0958333,30500000
43.54583333,-70.3125,92000000
11.77083333,42.8375,276400000
6.1625,4.704166667,28200000
-8.745833333,118.6958333,73000000
1.3125,109.0291667,69500000
19.55416667,-72.90416667,26700000
-5.954166667,154.7541667,75200000
17.94583333,-66.12916667,58000000
56.70416667,-2.454166667,617900000
21.9875,69.19583333,150400000
5.7625,125.5208333,32500000
6.3125,124.1208333,49500000
30.3625,-89.27916667,965600000
-3.945833333,120.3375,40300000
-3.329166667,129.8458333,186000000
-0.479166667,100.0208333,24000000
51.3625,0.7625,78300000
16.10416667,-94.00416667,408800000
-24.7125,47.19583333,258900000
-16.5125,179.6375,25500000
43.1625,131.9041667,18800000
44.79583333,136.3541667,2196900000
-8.345833333,123.7291667,40800000
29.45416667,34.85416667,110600000
-3.154166667,130.6041667,179200000
38.42916667,26.5875,22900000
21.6125,-77.3625,178900000
37.2375,-6.9625,2317200000
11.34583333,-70.27083333,454000000
-33.0375,-71.60416667,31700000
34.9875,25.3375,543100000
1.5625,101.8791667,139000000
9.129166667,-71.2625,210300000
21.25416667,-86.85416667,208900000
-16.82916667,-72.29583333,149600000
9.754166667,50.8375,477200000
17.9375,-71.65416667,243400000
2.229166667,128.6208333,75500000
15.05416667,50.5875,184800000
-4.3625,122.7208333,112200000
-2.495833333,104.7291667,102900000
2.4875,128.3458333,53200000
31.3625,20.0625,56400000
-2.2625,116.3708333,204200000
9.495833333,125.8708333,42300000
-37.8875,144.9875,40000000
-22.22083333,35.37083333,481200000
35.20416667,-3.795833333,27400000
11.94583333,50.85416667,332800000
10.0125,-83.1125,75300000
32.32083333,23.10416667,511100000
-16.0875,40.0375,128700000
23.05416667,-109.6791667,1271700000
1.054166667,104.4541667,61800000
40.5625,129.1541667,31300000
40.5875,129.1625,31300000
-6.7375,147.0125,113400000
4.129166667,96.17083333,114800000
-45.42916667,-67.14583333,645500000
41.80416667,41.77083333,38400000
21.67083333,-82.60416667,345600000
49.07916667,-122.8541667,201400000
0.879166667,104.4875,65200000
26.09583333,34.2875,1620600000
40.57916667,49.90416667,17600000
-5.1125,-35.67083333,403600000
-9.3875,39.55416667,464300000
37.55416667,-122.2375,23800000
29.7625,48.0625,96200000
-4.670833333,152.7375,153200000
25.35416667,60.40416667,206900000
35.62916667,134.4541667,194900000
21.80416667,-80.0375,133900000
32.5875,131.7125,579700000
-10.17083333,124.3875,60000000
-2.8875,-40.97916667,376400000
-9.1125,148.7208333,357600000
22.27083333,69.27916667,125600000
43.3375,-1.920833333,82500000
-2.770833333,-79.79583333,59200000
5.2875,-9.4375,101700000
41.97916667,48.34583333,105300000
27.82083333,-82.3875,57000000
40.9125,-73.55416667,34400000
18.00416667,-77.82916667,178000000
37.90416667,125.2791667,18300000
41.09583333,31.22083333,82300000
6.620833333,116.7541667,50300000
13.84583333,74.6125,102500000
43.2375,13.77083333,475600000
43.2375,-8.920833333,497600000
18.1125,38.4125,190200000
29.74583333,-84.9875,50831600000
9.245833333,126.1041667,26300000
15.4125,-16.75416667,36400000
-10.45416667,161.8541667,108000000
3.395833333,103.4291667,35100000
-8.5125,122.0041667,44200000
41.5875,-70.95416667,85300000
-0.4875,-51.42083333,8327200000
14.6625,-92.3625,115400000
1.429166667,103.4125,29200000
6.020833333,125.6958333,40100000
8.4625,126.3625,35700000
-10.19583333,148.5125,346600000
-2.345833333,110.1458333,352600000
-4.529166667,123.1541667,36800000
22.2875,89.3125,26200000
-3.070833333,101.5041667,98600000
58.37916667,24.47916667,596400000
22.8875,69.92916667,307400000
-0.579166667,104.4291667,80700000
23.7125,57.97916667,180200000
13.34583333,122.5208333,25100000
-1.629166667,-49.47916667,1145900000
19.0125,93.70416667,36500000
-38.77083333,-59.5375,1310200000
-3.204166667,142.4791667,345400000
21.4375,-87.2875,914500000
9.7625,126.0458333,29600000
38.55416667,-77.30416667,74500000
-6.7375,147.5458333,122000000
-0.979166667,116.7791667,232700000
5.629166667,95.39583333,79500000
13.6875,124.0541667,21700000
19.3625,-104.9958333,1071600000
-8.3875,118.6875,39100000
-0.870833333,135.7708333,110800000
18.2125,-78.1625,131200000
-6.179166667,155.5125,90500000
35.22916667,-3.9125,29500000
10.39583333,-62.82083333,452800000
-43.80416667,-72.97916667,13191600000
-33.7625,-71.74583333,738200000
-0.129166667,104.5041667,47200000
-0.079166667,104.5125,47200000
18.44583333,-65.94583333,29300000
14.62916667,98.0125,87200000
-9.504166667,147.2875,23700000
-1.004166667,-80.8625,24000000
-15.04583333,166.8041667,69600000
-34.8625,150.6791667,6922300000
0.8875,127.5125,81600000
4.904166667,48.20416667,162500000
19.0375,-104.3291667,180100000
8.620833333,105.0541667,50900000
27.1125,-82.4625,185600000
26.27916667,-109.0875,327200000
53.2125,-6.104166667,136900000
1.004166667,122.2791667,58400000
27.97916667,-82.57916667,48500000
41.94583333,34.34583333,99100000
11.1375,99.4875,27000000
39.42916667,125.3625,26500000
13.67083333,121.3875,36700000
9.470833333,98.47916667,66900000
13.52916667,-89.7625,21700000
-4.345833333,11.5625,83100000
51.02916667,-4.204166667,790700000
51.2375,4.404166667,182200000
53.27083333,-3.8125,518200000
-2.895833333,-44.40416667,97800000
3.095833333,99.79583333,42000000
-4.895833333,137.3791667,1575900000
16.5125,52.6875,1052200000
-7.9625,-79.2625,66300000
53.90416667,-6.370833333,345700000
36.57083333,51.90416667,26900000
-2.554166667,107.7791667,92600000
18.4125,-70.7125,52900000
40.09583333,128.3625,27600000
-8.720833333,160.6875,142600000
-8.345833333,117.8125,84100000
29.95416667,32.50416667,23800000
35.20416667,-3.304166667,28100000
3.5375,8.5875,83100000
1.079166667,-79.27916667,155400000
15.95416667,-97.4625,459500000
16.42083333,81.94583333,36200000
41.07083333,13.9125,274000000
19.1875,94.00416667,34100000
18.02083333,-102.4791667,133000000
15.19583333,39.70416667,82000000
44.9875,33.60416667,40100000
-5.2125,122.9458333,123100000
15.6875,-96.32083333,317200000
12.92916667,-87.45416667,71100000
50.75416667,0.145833333,177700000
51.3375,3.854166667,188000000
-30.32916667,-51.24583333,495800000
9.604166667,124.2208333,22900000
-12.72916667,13.07083333,175000000
-6.7375,147.2458333,118600000
1.0625,97.85416667,52400000
-0.745833333,133.8125,712600000
7.3875,-80.34583333,292000000
-17.69583333,177.4208333,67100000
35.45416667,135.3208333,94500000
15.85416667,-93.67083333,392900000
42.3125,130.5875,56500000
18.9875,-69.04583333,62500000
39.89583333,127.7791667,29600000
-5.104166667,103.8625,59000000
-9.054166667,146.9791667,269700000
11.0875,-63.97083333,49700000
32.4375,14.74583333,51500000
-20.20416667,48.6875,254800000
51.70416667,-2.4875,174300000
2.0625,128.2875,56600000
-9.779166667,119.6708333,59200000
-5.4875,150.8458333,160700000
42.69583333,130.7041667,103300000
2.2375,100.4708333,63500000
-2.9625,105.8625,78900000
42.12083333,-8.820833333,80900000
-5.0125,137.4208333,1600500000
-4.5625,145.5125,142100000
-2.504166667,-80.57083333,30900000
43.54583333,6.9625,533000000
39.15416667,118.5458333,18000000
10.44583333,44.2625,101300000
-4.070833333,119.6208333,35100000
37.89583333,27.27083333,25800000
-8.554166667,148.2208333,294600000
-9.295833333,161.0625,127100000
12.62916667,44.10416667,140700000
5.554166667,95.27083333,24800000
-5.870833333,38.82083333,270800000
-0.2875,117.4291667,24900000
-8.354166667,120.8458333,73000000
7.879166667,126.3625,58700000
-2.3375,104.7541667,103800000
44.9625,33.60416667,40700000
-23.94583333,35.37083333,111300000
20.12083333,72.7375,39500000
9.270833333,79.0125,61900000
40.05416667,127.9875,19700000
-7.229166667,131.5291667,274200000
-0.404166667,104.4041667,70400000
41.34583333,36.24583333,34200000
18.89583333,84.60416667,90100000
40.85416667,-73.64583333,33100000
35.0125,139.8625,79400000
-0.479166667,109.1125,135700000
1.495833333,109.0458333,69500000
26.42916667,-80.0625,36900000
50.72916667,1.595833333,288900000
4.7875,-8.629166667,108700000
49.3375,-0.470833333,429300000
-8.320833333,117.7875,68000000
43.67083333,145.1291667,724300000
17.34583333,82.70416667,45100000
-8.5875,125.3208333,22100000
4.904166667,118.1625,63300000
40.17083333,15.1375,366800000
-2.529166667,9.754166667,4496300000
-2.820833333,116.1208333,111500000
26.10416667,36.5125,1429000000
-2.170833333,121.5625,222200000
16.1875,-61.5875,27200000
-47.79583333,-73.52916667,26795800000
-5.729166667,105.7958333,23100000
18.9375,108.6625,30900000
9.4625,99.25416667,45700000
35.5375,129.3708333,666700000
17.9875,-66.45416667,67800000
39.94583333,127.8791667,67100000
-12.6875,-38.62083333,35200000
38.02083333,139.2791667,496500000
40.12916667,128.4625,26900000
5.520833333,95.85416667,57300000
40.10416667,26.3875,99200000
-8.345833333,120.1791667,69700000
6.4875,126.1041667,38400000
14.99583333,80.05416667,89600000
-9.570833333,160.5958333,149000000
42.57916667,130.7708333,107600000
1.679166667,101.4875,85800000
10.39583333,-83.42083333,131800000
-10.07083333,124.5208333,61700000
-30.99583333,-51.49583333,321100000
19.52083333,-72.82916667,25100000
-0.579166667,123.1541667,143400000
-9.4875,123.8375,28800000
4.2875,118.1458333,32500000
43.84583333,15.62916667,253300000
-10.2875,40.15416667,81900000
39.12083333,-76.10416667,776300000
40.84583333,49.42916667,160600000
13.72916667,-16.6125,54200000
18.47083333,-66.44583333,39900000
-0.079166667,104.6291667,45500000
37.39583333,138.5708333,294300000
44.5375,34.27916667,28100000
16.32916667,42.79583333,29700000
36.6625,52.37083333,24100000
4.304166667,117.8291667,32500000
8.595833333,104.9791667,38200000
8.3375,-82.2875,64600000
41.12916667,37.2875,43400000
39.17916667,53.72916667,178800000
-38.8875,-60.25416667,580300000
41.99583333,33.5375,109900000
-1.029166667,135.8208333,120200000
18.0375,73.02916667,74300000
0.595833333,97.85416667,49800000
11.27083333,-73.3125,241800000
-3.154166667,101.5541667,98600000
-3.1625,113.5875,234100000
7.854166667,99.0625,34900000
9.229166667,-76.1625,71200000
42.67916667,27.7125,414100000
-2.5875,-43.89583333,418500000
5.195833333,-1.0875,31600000
24.52083333,-107.5875,199800000
20.70416667,-77.79583333,208600000
9.795833333,98.55416667,31300000
-0.504166667,103.4791667,39500000
21.59583333,-78.9125,142000000
-9.5125,149.3125,185400000
6.454166667,99.82083333,25600000
-3.379166667,135.2208333,617000000
13.45416667,46.75416667,92700000
37.9375,27.27916667,25100000
43.57916667,51.25416667,52200000
-1.7375,138.4208333,425600000
13.9375,98.22916667,35800000
8.1375,-76.74583333,172500000
22.47916667,91.4375,22200000
11.02916667,-14.65416667,194700000
21.45416667,-78.5875,196500000
7.704166667,123.8708333,23800000
34.4625,133.3708333,861100000
-11.34583333,-77.5625,137200000
20.6375,-16.4375,589900000
-38.10416667,-57.57083333,24300000
10.02083333,-85.1625,73600000
9.4375,118.5708333,98200000
24.2125,56.8625,1328000000
1.1125,124.9958333,28300000
18.7375,108.6958333,26000000
8.020833333,122.3291667,60400000
-5.5125,120.3458333,23900000
-6.704166667,138.8291667,1264000000
53.35416667,6.895833333,147500000
15.9375,42.82083333,24800000
20.72916667,-86.97916667,171000000
11.4125,-86.05416667,53000000
-1.7875,109.9541667,284100000
19.67916667,-71.8875,27500000
54.72916667,18.39583333,78400000
6.820833333,126.0875,23900000
42.2125,-8.779166667,66100000
-6.6875,-34.9375,152600000
-4.954166667,122.9708333,43600000
26.1625,-80.09583333,22300000
10.19583333,118.8958333,41400000
-1.629166667,100.6625,62700000
37.5125,-122.5041667,19100000
9.779166667,125.4208333,35500000
-18.75416667,-70.3375,2173000000
33.64583333,135.3958333,252700000
10.90416667,124.5375,33700000
-33.30416667,151.4458333,432600000
40.47083333,-8.795833333,325100000
41.4125,31.6875,41900000
24.4625,67.37916667,23500000
43.75416667,13.1625,422800000
37.6875,-122.1791667,29200000
11.14583333,125.5291667,48000000
39.07083333,-75.40416667,237800000
35.12083333,129.0625,33700000
44.0375,8.220833333,441100000
40.0625,127.9958333,19000000
8.0625,126.4208333,23800000
10.3625,98.5375,69200000
42.7375,13.97916667,454500000
14.40416667,80.17083333,53200000
-7.4625,12.95416667,472600000
38.37916667,26.47916667,22900000
6.579166667,-11.04583333,29000000
4.970833333,-6.0375,73600000
-6.2875,155.7208333,70800000
13.32916667,45.62916667,94400000
41.35416667,36.7875,67700000
2.7875,117.6708333,786500000
43.47916667,13.6375,627200000
11.24583333,125.5458333,43800000
4.5125,-7.954166667,50500000
-1.604166667,122.2041667,163100000
54.15416667,11.89583333,109800000
42.02083333,130.0041667,24200000
43.35416667,47.5375,113000000
10.1875,-61.67916667,64200000
39.7625,15.80416667,681300000
-16.62916667,178.7458333,29600000
-3.7125,116.3041667,135400000
10.07916667,-85.77083333,102300000
51.6625,-4.0875,272000000
-16.22916667,-73.62083333,1433100000
47.04583333,-122.9125,460300000
-3.345833333,142.9458333,383100000
-5.6375,105.4458333,28200000
12.72916667,121.5125,26000000
34.97083333,136.9875,44300000
10.7625,98.57083333,83500000
16.2875,73.4125,123600000
41.6375,35.65416667,47500000
20.20416667,-16.20416667,503000000
12.62916667,43.9125,139900000
41.97916667,33.75416667,111200000
-32.74583333,-71.4875,96800000
20.0375,93.12083333,24200000
51.04583333,2.3625,247000000
-3.554166667,39.90416667,44600000
46.8625,36.9875,24000000
3.470833333,97.05416667,96000000
4.720833333,-77.27083333,564700000
38.1875,-0.595833333,74200000
31.17083333,33.9125,154400000
-17.15416667,38.44583333,619000000
-18.20416667,177.6958333,28600000
36.5875,36.1375,42100000
1.3875,104.2791667,23200000
33.9375,133.1208333,211100000
21.7375,88.75416667,125200000
-8.3875,123.2125,31400000
12.54583333,124.4208333,31000000
-4.2125,-38.05416667,255200000
22.95416667,35.6625,1543200000
40.20416667,22.57916667,728100000
7.895833333,-80.3125,60400000
7.904166667,-80.32083333,60400000
41.50416667,31.8625,25700000
40.9875,27.6125,51100000
12.47916667,120.9541667,32700000
8.795833333,-81.37916667,376000000
32.3375,20.27083333,80600000
15.5625,121.5291667,38000000
10.60416667,-66.34583333,69200000
-7.745833333,138.0041667,1311600000
8.295833333,123.8458333,28900000
0.220833333,-50.77083333,1973000000
24.15416667,-107.1791667,111200000
-5.2625,39.8375,47900000
-2.379166667,139.8041667,442600000
16.72916667,-88.30416667,268900000
-5.0125,122.6875,26500000
-5.070833333,103.8375,55600000
38.20416667,23.1125,105900000
5.2125,96.64583333,23100000
-45.9125,-67.54583333,571300000
-18.25416667,177.9375,22000000
-9.570833333,149.4208333,161700000
0.654166667,124.5541667,60100000
44.67083333,37.62916667,54300000
21.8375,88.4875,21500000
-4.5375,122.8708333,41100000
18.1875,-72.6375,26100000
22.20416667,72.77916667,54100000
